F1,F2,F3,F4,F5,X,Y,Z,Gesture
891.0,891.0,959.0,926.0,924.0,3.08,9.25,1.98,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,3.07,9.42,1.41,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,3.06,9.43,1.45,Paws_Up_New
892.0,891.0,960.0,925.0,924.0,3.02,9.35,1.85,Paws_Up_New
891.0,891.0,959.0,926.0,924.0,3.17,9.39,1.46,Paws_Up_New
891.0,891.0,959.0,926.0,924.0,3.1,9.36,1.54,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,2.89,9.44,1.46,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,2.81,9.51,1.36,Paws_Up_New
891.0,890.0,959.0,925.0,924.0,2.84,9.51,1.24,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,2.88,9.42,1.53,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,2.85,9.43,1.44,Paws_Up_New
892.0,891.0,959.0,925.0,924.0,2.77,9.48,1.31,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,2.91,9.43,1.36,Paws_Up_New
892.0,891.0,959.0,925.0,924.0,2.72,9.54,1.1,Paws_Up_New
891.0,891.0,958.0,925.0,924.0,2.7,9.52,1.03,Paws_Up_New
891.0,891.0,959.0,925.0,924.0,2.54,9.67,0.23,Paws_Up_New
891.0,890.0,959.0,925.0,924.0,2.75,9.45,0.82,Paws_Up_New
891.0,891.0,959.0,925.0,925.0,2.98,9.47,0.89,Paws_Up_New
